"EVGN","Evogene Ltd.","5.08","$129.34M","n/a","Basic Industries","Agricultural Chemicals",
"EVOK","Evoke Pharma, Inc.","2.07","$25.57M","2013","Health Care","Major Pharmaceuticals",
"EVOL","Evolving Systems, Inc.","4.15","$49.42M","1998","Technology","EDP Services",
"EXA","Exa Corporation","15.33","$227.67M","2012","Technology","Computer Software: Prepackaged Software",
"EXAS","Exact Sciences Corporation","13.41","$1.45B","2001","Health Care","Biotechnology: Commercial Physical & Biological Resarch",
"EXAC","Exactech, Inc.","27.55","$390.79M","1996","Health Care","Industrial Specialties",
"EXEL","Exelixis, Inc.","14.73","$4.22B","2000","Health Care","Biotechnology: Commercial Physical & Biological Resarch",
"EXFO","EXFO Inc","4.6","$104.88M","n/a","Capital Goods","Electrical Products",
"EXLS","ExlService Holdings, Inc.","50.25","$1.68B","2006","Miscellaneous","Business Services",
"EXPE","Expedia, Inc.","112.44","$16.87B","n/a","Consumer Services","Transportation Services",
"EXPD","Expeditors International of Washington, Inc.","53.1","$9.58B","n/a","Transportation","Oil Refining/Marketing",
"EXPO","Exponent, Inc.","59.8","$1.53B","n/a","Consumer Services","Professional Services",
"ESRX","Express Scripts Holding Company","69.4","$42.79B","1992","Health Care","Medical/Nursing Services",
"XOG","Extraction Oil & Gas, Inc.","19.96","$3.43B","2016","Energy","Oil & Gas Production",
"EXTR","Extreme Networks, Inc.","5.18","$554.54M","1999","Technology","Computer Communications Equipment",
"EYEG","Eyegate Pharmaceuticals, Inc.","1.68","$16.1M","n/a","Health Care","Major Pharmaceuticals",
"EYEGW","Eyegate Pharmaceuticals, Inc.","0.3","n/a","n/a","Health Care","Major Pharmaceuticals",
"EZPW","EZCORP, Inc.","10.65","$575.94M","1991","Consumer Services","Other Specialty Stores",
"FFIV","F5 Networks, Inc.","144.8","$9.46B","1999","Technology","Computer Communications Equipment",
"FB","Facebook, Inc.","116.86","$336.81B","2012","Technology","Computer Software: Programming, Data Processing",
"FRP","FairPoint Communications, Inc.","19.1","$517.11M","n/a","Public Utilities","Telecommunications Equipment",
"FALC","FalconStor Software, Inc.","0.4571","$19.95M","n/a","Technology","Computer Software: Prepackaged Software",
"DAVE","Famous Dave&#39;s of America, Inc.","4.85","$33.74M","n/a","Consumer Services","Restaurants",
"FANH","Fanhua Inc.","8.8","$508.23M","n/a","Finance","Specialty Insurers",
"FARM","Farmer Brothers Company","36.3","$609.61M","n/a","Consumer Non-Durables","Packaged Foods",
"FFKT","Farmers Capital Bank Corporation","41.85","$314.19M","n/a","Finance","Major Banks",
"FMNB","Farmers National Banc Corp.","14.8","$400.31M","n/a","Finance","Major Banks",
"FARO","FARO Technologies, Inc.","37.2","$620.29M","1997","Capital Goods","Industrial Machinery/Components",
"FAST","Fastenal Company","46.95","$13.57B","1987","Consumer Services","RETAIL: Building Materials",
"FATE","Fate Therapeutics, Inc.","2.69","$91.86M","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)",
"FBSS","Fauquier Bankshares, Inc.","16.8","$63.06M","n/a","Finance","Major Banks",
"FBRC","FBR & Co","13.4","$92.67M","n/a","Finance","Investment Bankers/Brokers/Service",
"FDML","Federal-Mogul Holdings Corporation","10.13","$1.71B","n/a","Capital Goods","Auto Parts:O.E.M.",
"FNHC","Federated National Holding Company","18.97","$261.82M","n/a","Finance","Property-Casualty Insurers",
"FHCO","Female Health Company (The)","0.92","$24.76M","n/a","Basic Industries","Specialty Chemicals",
"FENX","Fenix Parts, Inc.","2.88","$57.48M","2015","Consumer Services","Motor Vehicles",
"GSM","Ferroglobe PLC","9.25","$1.59B","n/a","Capital Goods","Metal Fabrications",
"FCSC","Fibrocell Science Inc","0.6598","$29.02M","n/a","Health Care","Major Pharmaceuticals",
"FGEN","FibroGen, Inc","21.3","$1.35B","2014","Health Care","Major Pharmaceuticals",
"ONEQ","Fidelity Nasdaq Composite Index Tracking Stock","213.1235","$703.31M","n/a","n/a","n/a",
"LION","Fidelity Southern Corporation","23.72","$620.03M","n/a","Finance","Major Banks",
"FDUS","Fidus Investment Corporation","16.16","$362.51M","2011","n/a","n/a",
"FRGI","Fiesta Restaurant Group, Inc.","29.45","$791.9M","n/a","Consumer Services","Restaurants",
"FSAM","Fifth Street Asset Management Inc.","6.95","$343.74M","2014","Finance","Investment Managers",
"FSC","Fifth Street Finance Corp.","5.48","$785.06M","2008","n/a","n/a",
"FSCFL","Fifth Street Finance Corp.","24.758","n/a","n/a","n/a","n/a",
"FSFR","Fifth Street Senior Floating Rate Corp.","8.98","$264.61M","n/a","n/a","n/a",
"FITB","Fifth Third Bancorp","27.05","$20.4B","n/a","Finance","Major Banks",
"FITBI","Fifth Third Bancorp","27.67","$498.06M","n/a","Finance","Major Banks",
"FNGN","Financial Engines, Inc.","37","$2.29B","2010","Finance","Investment Managers",
"FISI","Financial Institutions, Inc.","33.85","$491.76M","1999","Finance","Major Banks",
"FNSR","Finisar Corporation","29.34","$3.25B","1999","Technology","Semiconductors",
"FNJN","Finjan Holdings, Inc.","1.21","$27.71M","n/a","Miscellaneous","Multi-Sector Companies",
"FEYE","FireEye, Inc.","12.3","$2.1B","2013","Technology","Computer peripheral equipment",
"FBNC","First Bancorp","27","$561.28M","1987","Finance","Major Banks",
"FNLC","First Bancorp, Inc (ME)","32.11","$346.52M","n/a","Finance","Major Banks",
"FRBA","First Bank","11.7","$92.28M","2013","n/a","n/a",
"BUSE","First Busey Corporation","30.8","$1.18B","n/a","Finance","Major Banks",
"FBIZ","First Business Financial Services, Inc.","23.59","$205.39M","n/a","Finance","Major Banks",
"FCAP","First Capital, Inc.","32.8","$109.47M","n/a","Finance","Savings Institutions",
"FCFS","First Cash, Inc.","47.3","$2.29B","1991","Consumer Services","Other Specialty Stores",
"FCNCA","First Citizens BancShares, Inc.","354.99","$4.26B","n/a","Finance","Major Banks",
"FCBC","First Community Bancshares, Inc.","30.1","$511.38M","n/a","Finance","Major Banks",
"FCCO","First Community Corporation","17.95","$120.32M","n/a","Finance","Major Banks",
"FCFP","First Community Financial Partners, Inc.","11.65","$200.82M","n/a","Finance","Major Banks",
"FBNK","First Connecticut Bancorp, Inc.","22.85","$361.24M","2011","Finance","Banks",
"FDEF","First Defiance Financial Corp.","50.8","$456.24M","n/a","Finance","Savings Institutions",
"FFBC","First Financial Bancorp.","28.65","$1.78B","n/a","Finance","Major Banks",
"FFBCW","First Financial Bancorp.","18","n/a","n/a","Finance","Major Banks",
"FFIN","First Financial Bankshares, Inc.","45.2","$2.99B","n/a","Finance","Major Banks",
"THFF","First Financial Corporation Indiana","52.2","$636.1M","n/a","Finance","Major Banks",
"FFNW","First Financial Northwest, Inc.","19.64","$214.69M","n/a","Finance","Major Banks",
"FFWM","First Foundation Inc.","28.33","$462.56M","n/a","Finance","Major Banks",
"FGBI","First Guaranty Bancshares, Inc.","24.09","$183.31M","n/a","Finance","Savings Institutions",
"FHB","First Hawaiian, Inc.","34.66","$4.84B","2016","Finance","Major Banks",
"INBK","First Internet Bancorp","31.75","$205.68M","n/a","Finance","Major Banks",
"INBKL","First Internet Bancorp","24.8499","n/a","n/a","Finance","Major Banks",
"FIBK","First Interstate BancSystem, Inc.","42.75","$1.92B","2010","Finance","Major Banks",
"FRME","First Merchants Corporation","37.7","$1.54B","n/a","Finance","Major Banks",
"FMBH","First Mid-Illinois Bancshares, Inc.","33.25","$414.21M","n/a","Finance","Major Banks",
"FMBI","First Midwest Bancorp, Inc.","25.38","$2.06B","n/a","Finance","Major Banks",
"FNBC","First NBC Bank Holding Company","7.45","$143.27M","2013","Finance","Major Banks",
"FNWB","First Northwest Bancorp","15.4","$200.32M","2015","Finance","Banks",
"FSFG","First Savings Financial Group, Inc.","45.5","$100.41M","n/a","Finance","Savings Institutions",
"FSLR","First Solar, Inc.","33.54","$3.49B","2006","Technology","Semiconductors",
"FSBK","First South Bancorp Inc","12","$113.94M","n/a","Finance","Major Banks",
"FAAR","First Trust Alternative Absolute Return Strategy ETF","28.74","$2.87M","n/a","n/a","n/a",
"FPA","First Trust Asia Pacific Ex-Japan AlphaDEX Fund","27.57","$33.08M","n/a","n/a","n/a",
"BICK","First Trust BICK Index Fund","22.07","$7.72M","n/a","n/a","n/a",
"FBZ","First Trust Brazil AlphaDEX Fund","14.027","$100.99M","n/a","n/a","n/a",
"FCAN","First Trust Canada AlphaDEX Fund","23.27","$6.98M","n/a","n/a","n/a",
"FTCS","First Trust Capital Strength ETF","41.03","$322.09M","n/a","n/a","n/a",
"FCEF","First Trust CEF Income Opportunity ETF","20.1603","$16.23M","n/a","n/a","n/a",
"FCA","First Trust China AlphaDEX Fund","19.02","$3.8M","n/a","n/a","n/a",
"SKYY","First Trust Cloud Computing ETF","34.79","$641.88M","n/a","n/a","n/a",
"FDT","First Trust Developed Markets Ex-US AlphaDEX Fund","47.75","$160.06M","n/a","n/a","n/a",
"FDTS","First Trust Developed Markets ex-US Small Cap AlphaDEX Fund","33.62","$6.72M","n/a","n/a","n/a",
"FVC","First Trust Dorsey Wright Dynamic Focus 5 ETF","21.83","$256.5M","n/a","n/a","n/a",
"FV","First Trust Dorsey Wright Focus 5 ETF","23.44","$2.67B","n/a","n/a","n/a",
"IFV","First Trust Dorsey Wright International Focus 5 ETF","17.29","$370.01M","n/a","n/a","n/a",
"FEM","First Trust Emerging Markets AlphaDEX Fund","20.59","$149.28M","n/a","n/a","n/a",
"FEMB","First Trust Emerging Markets Local Currency Bond ETF","39.9847","$19.99M","n/a","n/a","n/a",
"FEMS","First Trust Emerging Markets Small Cap AlphaDEX Fund","30.45","$94.4M","n/a","n/a","n/a",
"FTSM","First Trust Enhanced Short Maturity ETF","59.91","$545.16M","n/a","n/a","n/a",
"FEP","First Trust Europe AlphaDEX Fund","29.3","$249.05M","n/a","n/a","n/a",
"FEUZ","First Trust Eurozone AlphaDEX ETF","32.582","$6.52M","n/a","n/a","n/a",
"FGM","First Trust Germany AlphaDEX Fund","36.44","$98.39M","n/a","n/a","n/a",
"FTGC","First Trust Global Tactical Commodity Strategy Fund","20.29","$197.9M","n/a","n/a","n/a",
"FTHI","First Trust High Income ETF","21.42","$46.57M","n/a","n/a","n/a",
"HYLS","First Trust High Yield Long/Short ETF","48.41","$1.1B","n/a","n/a","n/a",
"FHK","First Trust Hong Kong AlphaDEX Fund","32.71","$8.18M","n/a","n/a","n/a",
"FTAG","First Trust Indxx Global Agriculture ETF","22.9342","$4.36M","n/a","n/a","n/a",
"FTRI","First Trust Indxx Global Natural Resources Income ETF","11.57","$10.99M","n/a","n/a","n/a",
"FPXI","First Trust International IPO ETF","25.73","$2.57M","n/a","n/a","n/a",
"YDIV","First Trust International Multi-Asset Diversified Income Index","16.05","$8.83M","n/a","n/a","n/a",
"FJP","First Trust Japan AlphaDEX Fund","47.8975","$47.9M","n/a","n/a","n/a",
"FEX","First Trust Large Cap Core AlphaDEX Fund","49.1","$1.43B","n/a","n/a","n/a",
"FTC","First Trust Large Cap Growth AlphaDEX Fund","49.44","$590.81M","n/a","n/a","n/a",
"FTA","First Trust Large Cap Value AlphaDEX Fund","47.24","$951.89M","n/a","n/a","n/a",
"FLN","First Trust Latin America AlphaDEX Fund","19.0116","$108.37M","n/a","n/a","n/a",
"FTLB","First Trust Low Beta Income ETF","21.11","$5.28M","n/a","n/a","n/a",
"LMBS","First Trust Low Duration Opportunities ETF","52.25","$352.69M","n/a","n/a","n/a",
"FMB","First Trust Managed Municipal ETF","51.18","$81.89M","n/a","n/a","n/a",
"FMK","First Trust Mega Cap AlphaDEX Fund","28.22","$15.52M","n/a","n/a","n/a",
"FNX","First Trust Mid Cap Core AlphaDEX Fund","56.84","$707.66M","n/a","n/a","n/a",
"FNY","First Trust Mid Cap Growth AlphaDEX Fund","31.58","$86.85M","n/a","n/a","n/a",
"FNK","First Trust Mid Cap Value AlphaDEX Fund","33.2","$49.8M","n/a","n/a","n/a",
"FAD","First Trust Multi Cap Growth AlphaDEX Fund","52.79","$81.82M","n/a","n/a","n/a",
"FAB","First Trust Multi Cap Value AlphaDEX Fund","50.9015","$114.53M","n/a","n/a","n/a",
"MDIV","First Trust Multi-Asset Diversified Income Index Fund","19.23","$849.97M","n/a","n/a","n/a",
"MCEF","First Trust Municipal CEF Income Opportunity ETF","18.435","$6.45M","n/a","n/a","n/a",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","52.81","$404M","n/a","n/a","n/a",
"FTXO","First Trust Nasdaq Bank ETF","26.0886","$9.13M","n/a","n/a","n/a",
"QCLN","First Trust NASDAQ Clean Edge Green Energy Index Fund","15.6171","$52.32M","n/a","n/a","n/a",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","40.1738","$18.08M","n/a","n/a","n/a",
"CIBR","First Trust NASDAQ Cybersecurity ETF","19.6","$130.34M","n/a","n/a","n/a",
"FTXG","First Trust Nasdaq Food & Beverage ETF","20.08","$5.02M","n/a","n/a","n/a",
"CARZ","First Trust NASDAQ Global Auto Index Fund","35.0255","$22.77M","n/a","n/a","n/a",
"FTXN","First Trust Nasdaq Oil & Gas ETF","22.05","$2.21M","n/a","n/a","n/a",
"FTXH","First Trust Nasdaq Pharmaceuticals ETF","18.34","$1.83M","n/a","n/a","n/a",
"FTXD","First Trust Nasdaq Retail ETF","20.2752","$2.03M","n/a","n/a","n/a",
"FTXL","First Trust Nasdaq Semiconductor ETF","22.9751","$8.04M","n/a","n/a","n/a",
"FONE","First Trust NASDAQ Smartphone Index Fund","41.12","$10.28M","n/a","n/a","n/a",
"TDIV","First Trust NASDAQ Technology Dividend Index Fund","29.84","$625.3M","n/a","n/a","n/a",
"FTXR","First Trust Nasdaq Transportation ETF","22.6697","$2.27M","n/a","n/a","n/a",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","46.7","$408.63M","n/a","n/a","n/a",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","40.94","$104.4M","n/a","n/a","n/a",
"QTEC","First Trust NASDAQ-100- Technology Index Fund","53.06","$1.58B","n/a","n/a","n/a",
"AIRR","First Trust RBA American Industrial Renaissance ETF","23.799","$139.22M","n/a","n/a","n/a",
"QINC","First Trust RBA Quality Income ETF","23.01","$24.16M","n/a","n/a","n/a",
"RDVY","First Trust Rising Dividend Achievers ETF","24.885","$64.7M","n/a","n/a","n/a",
"RFAP","First Trust RiverFront Dynamic Asia Pacific ETF","51.82","$7.77M","n/a","n/a","n/a",
"RFDI","First Trust RiverFront Dynamic Developed International ETF","52.72","$57.99M","n/a","n/a","n/a",
"RFEM","First Trust RiverFront Dynamic Emerging Markets ETF","53.266","$10.65M","n/a","n/a","n/a",
"RFEU","First Trust RiverFront Dynamic Europe ETF","52.45","$20.98M","n/a","n/a","n/a",
"FTSL","First Trust Senior Loan Fund ETF","48.53","$817.73M","n/a","n/a","n/a",
"FYX","First Trust Small Cap Core AlphaDEX Fund","54.18","$528.26M","n/a","n/a","n/a",
"FYC","First Trust Small Cap Growth AlphaDEX Fund","34.84","$88.84M","n/a","n/a","n/a",
"FYT","First Trust Small Cap Value AlphaDEX Fund","35.13","$82.56M","n/a","n/a","n/a",
"FKO","First Trust South Korea AlphaDEX Fund","22.0411","$4.41M","n/a","n/a","n/a",
"FCVT","First Trust SSI Strategic Convertible Securities ETF","25.83","$19.37M","n/a","n/a","n/a",
"FDIV","First Trust Strategic Income ETF","50.15","$70.21M","n/a","n/a","n/a",
"FSZ","First Trust Switzerland AlphaDEX Fund","40.79","$104.01M","n/a","n/a","n/a",
"FTW","First Trust Taiwan AlphaDEX Fund","30.6495","$3.07M","n/a","n/a","n/a",
"TUSA","First Trust Total US Market AlphaDEX ETF","27.97","$8.39M","n/a","n/a","n/a",
"FKU","First Trust United Kingdom AlphaDEX Fund","32.51","$27.63M","n/a","n/a","n/a",
"FUNC","First United Corporation","15.95","$99.99M","n/a","Finance","Major Banks",
"FUSB","First US Bancshares, Inc.","10.97","$66.29M","n/a","Finance","Major Banks",
"SVVC","Firsthand Technology Value Fund, Inc.","7.79","$57.89M","n/a","n/a","n/a",
"FSV","FirstService Corporation","47.64","$1.64B","n/a","Finance","Real Estate",
"FISV","Fiserv, Inc.","107.34","$23.3B","1986","Technology","EDP Services",
"FIVE","Five Below, Inc.","40.48","$2.22B","2012","Consumer Services","Department/Specialty Retail Stores",
"FPRX","Five Prime Therapeutics, Inc.","48.6","$1.38B","2013","Health Care","Major Pharmaceuticals",
"FVE","Five Star Quality Care, Inc.","2.65","$131.21M","n/a","Health Care","Hospital/Nursing Management",
"FIVN","Five9, Inc.","14.19","$751.62M","2014","Technology","EDP Services",
"FLEX","Flex Ltd.","14.4","$7.78B","1994","Technology","Electrical Products",
"FLKS","Flex Pharma, Inc.","5.36","$96.32M","2015","Health Care","Major Pharmaceuticals",
"FLXN","Flexion Therapeutics, Inc.","18.92","$520.82M","2014","Health Care","Major Pharmaceuticals",
"SKOR","FlexShares Credit-Scored US Corporate Bond Index Fund","50.07","$35.05M","n/a","n/a","n/a",
"LKOR","FlexShares Credit-Scored US Long Corporate Bond Index Fund","50.25","$12.56M","n/a","n/a","n/a",
"MBSD","FlexShares Disciplined Duration MBS Index Fund","24.1197","$36.18M","n/a","n/a","n/a",
"ASET","FlexShares Real Assets Allocation Index Fund","25.5051","$1.28M","n/a","n/a","n/a",
"ESGG","FlexShares STOXX Global ESG Impact Index Fund","78.0848","$7.81M","n/a","n/a","n/a",
"ESG","FlexShares STOXX US ESG Impact Index Fund","52.67","$5.27M","n/a","n/a","n/a",
"QLC","FlexShares US Quality Large Cap Index Fund","27.94","$6.99M","n/a","n/a","n/a",
"FPAY","FlexShopper, Inc.","6","$31.41M","n/a","Technology","Diversified Commercial Services",
"FLXS","Flexsteel Industries, Inc.","61.29","$476.49M","n/a","Consumer Durables","Home Furnishings",
"FLIR","FLIR Systems, Inc.","36.09","$4.91B","1993","Capital Goods","Industrial Machinery/Components",
